horizon,factor,factor_label,quantile,n,factor_min,factor_median,factor_max,btc_mean,btc_median,btc_vol,btc_p05,btc_es05,btc_positive_share,gold_mean,gold_median,gold_vol,gold_p05,gold_es05,gold_positive_share,mean_spread_btc_minus_gold
20,usd,Dollar large,4,442,0.00422577333616303,0.008247842017341522,0.013130234301012678,0.010444073735661748,-0.007197156181190323,0.19353281212747403,-0.2699308370004287,-0.3893203301911548,0.4819004524886878,-0.0024757642423019945,-0.006049306933866738,0.038675040575394566,-0.05908413852611533,-0.0771458910219882,0.4230769230769231,0.012919837977963743
20,usd,Dollar large,5,443,0.01319046297554749,0.018245267362527073,0.07168075352510161,-0.03294332922766131,-0.036500894274913875,0.19482237596739,-0.33843098102141905,-0.44763558567237915,0.4018058690744921,-0.01618445232560252,-0.019736289166311316,0.046247596353483446,-0.08179180500094567,-0.1165528540982413,0.2686230248306998,-0.016758876902058788
20,real_rate,Taux réel US 10 ans,1,451,-0.98,-0.21999999999999997,-0.14,0.05804156077790169,0.05008468151955192,0.1605571565935247,-0.19081016704377518,-0.3005623726512036,0.6407982261640798,0.040024801990024325,0.03838839351800072,0.03392055194466912,-0.011845633023982227,-0.027804871993819324,0.893569844789357,0.01801675878787737
20,real_rate,Taux réel US 10 ans,2,466,-0.13999999999999999,-0.08000000000000007,-0.040000000000000036,0.026801136945536905,0.02154834495642355,0.21752745463208953,-0.3105564416265145,-0.4440256887945669,0.5600858369098712,0.017858023382672675,0.01643978720865924,0.03632174365519509,-0.041957511782596324,-0.05330736884776736,0.6824034334763949,0.00894311356286423
20,real_rate,Taux réel US 10 ans,3,415,-0.04000000000000001,0.0,0.040000000000000036,0.05011621419975434,0.033089556355914596,0.23457389987414282,-0.2692555174519374,-0.36297943320081283,0.5734939759036145,0.010111603714543622,0.0023765941334694674,0.04143528205736377,-0.04414720941690948,-0.059999627562360956,0.5253012048192771,0.040004610485210715
20,real_rate,Taux réel US 10 ans,4,444,0.04999999999999982,0.09999999999999998,0.15999999999999992,0.03236693136938605,0.018135880209925404,0.19699683940292903,-0.2676604650445023,-0.4077873963360998,0.5653153153153153,2.5434357647843128e-05,-0.005430593761565294,0.038906628082375945,-0.05331573635069557,-0.08010191794078002,0.4189189189189189,0.03234149701173821
20,real_rate,Taux réel US 10 ans,5,436,0.15999999999999998,0.28,1.0999999999999999,-0.03831969206414366,-0.020037267111714385,0.18704726278738992,-0.34549458430297486,-0.4763113383838084,0.41743119266055045,-0.016411690048230326,-0.018808786295771096,0.043617964081865954,-0.08169963255977564,-0.11607179191364905,0.3302752293577982,-0.021908002015913332
20,risk_aversion,Aversion au risque,1,443,-0.7984439999216897,-0.2858924355957,-0.18588387702963338,0.09561105982756586,0.0921903855161812,0.17646728029716927,-0.17977624829926722,-0.27674276652394025,0.7291196388261851,0.01244752469291246,0.008356372311628668,0.042679692451258536,-0.05246234875254591,-0.06518459859484169,0.600451467268623,0.0831635351346534
20,risk_aversion,Aversion au risque,2,442,-0.18583883154854508,-0.1224465229754228,-0.06907367630296246,0.058170846588884544,0.03724829702454713,0.19291024684618419,-0.22462251194326113,-0.32318536649609897,0.6108597285067874,0.011364726900113175,0.004883590339924915,0.038988331958521506,-0.046745418412465066,-0.06118100007406264,0.5678733031674208,0.046806119688771367
20,risk_aversion,Aversion au risque,3,442,-0.06896196388522435,-0.016660375850250597,0.03636764417087468,0.03859695182554207,0.022876137706874466,0.19558673675227226,-0.24989733993095653,-0.3681850929281517,0.5950226244343891,0.008116758802823844,0.00396655790378464,0.03882784646922364,-0.05208874543488453,-0.07112966634961591,0.5497737556561086,0.030480193022718226
20,risk_aversion,Aversion au risque,4,442,0.03641494674177803,0.099293911075645,0.17962408257283613,0.00144261851106527,-0.012367915522961681,0.2088830993561329,-0.33445549704126876,-0.4192052778990206,0.47058823529411764,0.011243241756754131,0.007037673930494925,0.045345580363365764,-0.057949907297224754,-0.08163771557500792,0.5633484162895928,-0.009800623245688861
20,risk_aversion,Aversion au risque,5,443,0.1798530292506264,0.2883397508707519,1.7991637635396711,-0.06464304599613183,-0.052138300860521625,0.20432521906610546,-0.3693254207636434,-0.5529402823957099,0.3544018058690745,0.00977551501802608,0.010174233529734344,0.04922445580582822,-0.06716892308591946,-0.10534695631380374,0.5869074492099323,-0.0744185610141579
20,credit_baa,Spread de crédit Baa,1,468,-1.0199999999999996,-0.16000000000000014,-0.11999999999999988,0.07642040666983536,0.0866909393994284,0.20827082615811734,-0.28207940179364516,-0.4192949729913292,0.6794871794871795,0.01303164009937241,0.010014101495350758,0.04397395093496369,-0.04968863075076739,-0.06680761190697444,0.594017094017094,0.06338876657046295
20,credit_baa,Spread de crédit Baa,2,434,-0.11999999999999966,-0.08000000000000007,-0.050000000000000044,0.077209859328368,0.047467750126147124,0.19854464935436514,-0.19800048220609953,-0.24399005990472877,0.6336405529953917,0.007230107439199298,0.004490435233660328,0.04098684524197684,-0.05724605355911372,-0.07365739782248698,0.5622119815668203,0.0699797518891687
20,credit_baa,Spread de crédit Baa,3,443,-0.04999999999999982,-0.020000000000000018,0.010000000000000009,0.04969777504190535,0.024915945296280384,0.18338863783926054,-0.2438498294741146,-0.3371195425697259,0.6049661399548533,0.009775870572256127,0.003295117064144648,0.046758961611880534,-0.05971291673605652,-0.09604293408054598,0.5507900677200903,0.039921904469649216
20,credit_baa,Spread de crédit Baa,4,427,0.010000000000000231,0.040000000000000036,0.08000000000000007,-0.004248821305254929,-0.013397072915552144,0.169198024504858,-0.2664033693324523,-0.33315694274425495,0.4707259953161593,0.008843804291381933,0.0027438239667167963,0.04240935107563846,-0.048291944311180404,-0.0734033607994695,0.531615925058548,-0.013092625596636862
20,credit_baa,Spread de crédit Baa,5,440,0.08999999999999986,0.16000000000000014,2.1799999999999997,-0.07351786933595954,-0.056299756335987716,0.21135032470395057,-0.44632313775728266,-0.5651750251628019,0.3613636363636364,0.013821470086547565,0.015677663991590318,0.04122830122217688,-0.059720871834116764,-0.07706462370679573,0.6272727272727273,-0.0873393394225071
20,liquidity_stress_ex_post,Tensions financières ex post (NFCI révisé),1,425,-2.2113205063349235,-1.5515267731351565,-1.2351851012169421,0.04054794414160466,0.023716968233916447,0.16915909409885713,-0.26579148187980267,-0.3731148055117343,0.5929411764705882,0.02509844107631934,0.018287187848068598,0.04618402431483572,-0.04361280069851254,-0.058099484244635485,0.6705882352941176,0.015449503065285322
20,liquidity_stress_ex_post,Tensions financières ex post (NFCI révisé),2,425,-1.2350883268289568,-0.9482246106787915,-0.6726036318672011,0.09354484060403577,0.07647132773197995,0.16969333394871008,-0.15683324338225899,-0.21594564897404106,0.7176470588235294,0.010496351990508966,0.007580473792047293,0.03830301199439633,-0.05282656032006354,-0.06196068703435722,0.6047058823529412,0.0830484886135268
20,liquidity_stress_ex_post,Tensions financières ex post (NFCI révisé),3,424,-0.6717581867756619,-0.4559489254123977,-0.02927649258307882,0.05199784277091612,0.025922383655103687,0.17717792397978163,-0.22034291332748487,-0.2640690123434668,0.5731132075471698,0.007767641717563117,-6.06447354893902e-05,0.039420979620117716,-0.04570207953538206,-0.057328458173099464,0.49764150943396224,0.044230201053353
20,liquidity_stress_ex_post,Tensions financières ex post (NFCI révisé),4,425,-0.029039627547465228,0.3727385000398082,0.9265844404303839,-0.006408630316879479,-0.006277537099066421,0.14225663715232226,-0.22833121969004075,-0.2542021609278224,0.48470588235294115,0.003878013059942992,0.006782942371572176,0.048134628457354244,-0.08745153188849031,-0.12164526888046073,0.5623529411764706,-0.01028664337682247
20,liquidity_stress_ex_post,Tensions financières ex post (NFCI révisé),5,425,0.9277916231574633,2.180030559487885,7.216626786588091,-0.09375817186112256,-0.07334729033569509,0.2052720999067692,-0.4491074623176981,-0.5651750251628019,0.35294117647058826,0.006755863594287801,0.006504343324635897,0.04244987457447244,-0.062442264606640305,-0.07459732709620968,0.5552941176470588,-0.10051403545541036
