horizon,condition,classification,episode_id,episode_start,episode_end,condition_days,anchor_date,anchor_position,window_start_date,window_end_date,condition_value_at_anchor,btc_return,gold_return,spread_btc_minus_gold
1,real_rate_rise_top_10pct,market_observable,49,2022-01-26,2022-01-26,1,2022-01-26,1113,2022-01-26,2022-01-26,0.09999999999999998,0.00420306040689411,-0.01629856790431372,0.02050162831120783
1,real_rate_rise_top_10pct,market_observable,50,2022-02-03,2022-02-04,2,2022-02-04,1120,2022-02-04,2022-02-04,0.08000000000000007,0.10979886254869875,0.0015408910869814108,0.10825797146171734
1,real_rate_rise_top_10pct,market_observable,51,2022-02-10,2022-02-10,1,2022-02-10,1124,2022-02-10,2022-02-10,0.06,-0.014916398978767731,-0.0038037857675305986,-0.011112613211237132
1,real_rate_rise_top_10pct,market_observable,52,2022-02-15,2022-02-15,1,2022-02-15,1127,2022-02-15,2022-02-15,0.07,0.045425352607331604,-0.009545260370239284,0.05497061297757089
1,real_rate_rise_top_10pct,market_observable,53,2022-03-09,2022-03-09,1,2022-03-09,1142,2022-03-09,2022-03-09,0.14,0.08290915200642779,-0.030161495266206373,0.11307064727263416
1,real_rate_rise_top_10pct,market_observable,54,2022-03-14,2022-03-16,3,2022-03-14,1145,2022-03-14,2022-03-14,0.1499999999999999,0.011642664697273375,-0.01518847505814147,0.026831139755414846
1,real_rate_rise_top_10pct,market_observable,55,2022-03-21,2022-03-21,1,2022-03-21,1150,2022-03-21,2022-03-21,0.14,-0.020720191672488397,0.007611755019546251,-0.02833194669203465
1,real_rate_rise_top_10pct,market_observable,56,2022-03-25,2022-03-25,1,2022-03-25,1154,2022-03-25,2022-03-25,0.10999999999999999,0.012147523692636497,-0.004103860537691517,0.016251384230328014
1,real_rate_rise_top_10pct,market_observable,57,2022-04-01,2022-04-01,1,2022-04-01,1159,2022-04-01,2022-04-01,0.11000000000000004,0.0169607929719362,-0.0063862158789014245,0.023347008850837625
1,real_rate_rise_top_10pct,market_observable,58,2022-04-05,2022-04-07,3,2022-04-05,1161,2022-04-05,2022-04-05,0.08000000000000002,0.00232105409369332,-0.006284549046099208,0.008605603139792528
1,real_rate_rise_top_10pct,market_observable,59,2022-04-19,2022-04-19,1,2022-04-19,1170,2022-04-19,2022-04-19,0.07,0.017943690954258074,-0.015228268112133847,0.03317195906639192
1,real_rate_rise_top_10pct,market_observable,60,2022-04-29,2022-05-02,2,2022-05-02,1179,2022-05-02,2022-05-02,0.16999999999999998,0.0060300639419725854,-0.018714522902945063,0.02474458684491765
1,real_rate_rise_top_10pct,market_observable,61,2022-05-05,2022-05-06,2,2022-05-05,1182,2022-05-05,2022-05-05,0.10999999999999999,-0.09309530611622563,-0.0038184194446895248,-0.0892768866715361
1,real_rate_rise_top_10pct,market_observable,62,2022-05-17,2022-05-17,1,2022-05-17,1190,2022-05-17,2022-05-17,0.07,0.01744193240531189,-0.006299094085683521,0.02374102649099541
1,real_rate_rise_top_10pct,market_observable,63,2022-05-19,2022-05-19,1,2022-05-19,1192,2022-05-19,2022-05-19,0.07999999999999999,0.02332326986318023,0.014590277160261067,0.008732992702919162
1,real_rate_rise_top_10pct,market_observable,64,2022-05-31,2022-06-01,2,2022-05-31,1199,2022-05-31,2022-05-31,0.09999999999999999,0.09082108336393446,-0.009942270255165475,0.10076335361909994
1,real_rate_rise_top_10pct,market_observable,65,2022-06-06,2022-06-06,1,2022-06-06,1203,2022-06-06,2022-06-06,0.060000000000000026,0.06221203800538966,-0.0044134478528645715,0.06662548585825423
1,real_rate_rise_top_10pct,market_observable,66,2022-06-10,2022-06-14,3,2022-06-13,1208,2022-06-13,2022-06-13,0.29999999999999993,-0.221766568159957,-0.026767358824472787,-0.1949992093354842
1,real_rate_rise_top_10pct,market_observable,67,2022-06-27,2022-06-28,2,2022-06-27,1217,2022-06-27,2022-06-27,0.08000000000000007,-0.01892328387559239,-0.0011176944418576085,-0.01780558943373478
1,real_rate_rise_top_10pct,market_observable,68,2022-07-06,2022-07-06,1,2022-07-06,1223,2022-07-06,2022-07-06,0.12,-0.0034208499734003084,-0.015969017587404544,0.012548167614004235
1,real_rate_rise_top_10pct,market_observable,69,2022-08-02,2022-08-02,1,2022-08-02,1242,2022-08-02,2022-08-02,0.18000000000000002,-0.00018123763570976337,-0.005955990148902579,0.005774752513192816
1,real_rate_rise_top_10pct,market_observable,70,2022-08-05,2022-08-05,1,2022-08-05,1245,2022-08-05,2022-08-05,0.15,0.0211521087956843,-0.011309781450743017,0.032461890246427316
1,real_rate_rise_top_10pct,market_observable,71,2022-08-19,2022-08-19,1,2022-08-19,1255,2022-08-19,2022-08-19,0.07,-0.0902795645879344,-0.007347552958115067,-0.08293201162981934
1,real_rate_rise_top_10pct,market_observable,72,2022-08-29,2022-08-29,1,2022-08-29,1261,2022-08-29,2022-08-29,0.07000000000000006,-0.02672411468373781,0.0006180465249858713,-0.02734216120872368
1,real_rate_rise_top_10pct,market_observable,73,2022-08-31,2022-09-01,2,2022-09-01,1264,2022-09-01,2022-09-01,0.14,-0.01780035902100252,-0.0088290234746502,-0.008971335546352321
1,real_rate_rise_top_10pct,market_observable,74,2022-09-06,2022-09-06,1,2022-09-06,1266,2022-09-06,2022-09-06,0.12,-0.05607841656098422,-0.005856578259355594,-0.05022183830162863
1,real_rate_rise_top_10pct,market_observable,75,2022-09-08,2022-09-08,1,2022-09-08,1268,2022-09-08,2022-09-08,0.06000000000000005,0.01877808976359674,-0.006020378897494183,0.024798468661090922
1,real_rate_rise_top_10pct,market_observable,76,2022-09-15,2022-09-15,1,2022-09-15,1273,2022-09-15,2022-09-15,0.07000000000000006,-0.008613648058666712,-0.018855801737618805,0.010242153678952093
1,real_rate_rise_top_10pct,market_observable,77,2022-09-19,2022-09-19,1,2022-09-19,1275,2022-09-19,2022-09-19,0.07999999999999985,-0.005240716949765911,0.0007697907679808935,-0.006010507717746805
1,real_rate_rise_top_10pct,market_observable,78,2022-09-22,2022-09-22,1,2022-09-22,1278,2022-09-22,2022-09-22,0.16000000000000014,0.016009345845827028,-0.0005778441890038621,0.01658719003483089
1,real_rate_rise_top_10pct,market_observable,79,2022-09-26,2022-09-27,2,2022-09-26,1280,2022-09-26,2022-09-26,0.24,0.020763324341324108,-0.01170141432179772,0.03246473866312183
1,real_rate_rise_top_10pct,market_observable,80,2022-09-29,2022-09-30,2,2022-09-29,1283,2022-09-29,2022-09-29,0.18000000000000016,-0.00739887352830948,-0.00019394717180531984,-0.00720492635650416
1,real_rate_rise_top_10pct,market_observable,81,2022-10-05,2022-10-06,2,2022-10-05,1287,2022-10-05,2022-10-05,0.16000000000000014,-0.005096026140927634,-0.005553659432976588,0.0004576332920489534
1,real_rate_rise_top_10pct,market_observable,82,2022-10-19,2022-10-19,1,2022-10-19,1297,2022-10-19,2022-10-19,0.11999999999999988,0.0007199068593362057,-0.013488925988339062,0.014208832847675268
1,real_rate_rise_top_10pct,market_observable,83,2022-10-31,2022-10-31,1,2022-10-31,1305,2022-10-31,2022-10-31,0.07000000000000006,-0.011606106861037802,-0.008194886192774753,-0.0034112206682630486
1,real_rate_rise_top_10pct,market_observable,84,2022-11-03,2022-11-03,1,2022-11-03,1308,2022-11-03,2022-11-03,0.16999999999999993,0.0005849943925912982,-0.0038132974339371017,0.0043982918265284
1,real_rate_rise_top_10pct,market_observable,85,2022-11-09,2022-11-09,1,2022-11-09,1312,2022-11-09,2022-11-09,0.06000000000000005,-0.11186746616524879,-0.00502989475916138,-0.1068375714060874
1,real_rate_rise_top_10pct,market_observable,86,2022-11-14,2022-11-14,1,2022-11-14,1315,2022-11-14,2022-11-14,0.08000000000000007,-0.02128326416445603,0.002185266227277438,-0.023468530391733466
1,real_rate_rise_top_10pct,market_observable,87,2022-11-17,2022-11-18,2,2022-11-17,1318,2022-11-17,2022-11-17,0.1100000000000001,0.00673688960142016,-0.007293959961672591,0.014030849563092751
1,real_rate_rise_top_10pct,market_observable,88,2022-11-28,2022-11-29,2,2022-11-29,1325,2022-11-29,2022-11-29,0.07000000000000006,0.014619794366815597,0.004928261563008185,0.009691532803807412
1,real_rate_rise_top_10pct,market_observable,89,2022-12-05,2022-12-05,1,2022-12-05,1329,2022-12-05,2022-12-05,0.1299999999999999,-0.005360329884922521,-0.017307805302720247,0.011947475417797726
1,real_rate_rise_top_10pct,market_observable,90,2022-12-09,2022-12-09,1,2022-12-09,1333,2022-12-09,2022-12-09,0.1100000000000001,-0.005516496083549427,0.0035378943750199454,-0.009054390458569372
1,real_rate_rise_top_10pct,market_observable,91,2022-12-16,2022-12-19,2,2022-12-16,1338,2022-12-16,2022-12-16,0.07000000000000006,-0.031741049411952105,0.008671019495159804,-0.04041206890711191
1,real_rate_rise_top_10pct,market_observable,92,2022-12-22,2022-12-23,2,2022-12-22,1342,2022-12-22,2022-12-22,0.07000000000000006,-7.270191918529179e-05,-0.01215898016893302,0.012086278249747728
1,real_rate_rise_top_10pct,market_observable,93,2023-01-10,2023-01-10,1,2023-01-10,1353,2023-01-10,2023-01-10,0.06000000000000005,0.014793677376305325,0.0036693044744913195,0.011124372901814006
1,real_rate_rise_top_10pct,market_observable,94,2023-01-13,2023-01-13,1,2023-01-13,1356,2023-01-13,2023-01-13,0.09000000000000008,0.022110367151942256,0.01193033370259311,0.010180033449349146
1,real_rate_rise_top_10pct,market_observable,95,2023-01-20,2023-01-20,1,2023-01-20,1360,2023-01-20,2023-01-20,0.06000000000000005,0.05470057174301246,-0.0033409804213135885,0.05804155216432605
1,real_rate_rise_top_10pct,market_observable,96,2023-01-30,2023-01-30,1,2023-01-30,1366,2023-01-30,2023-01-30,0.07000000000000006,-0.017945037631319494,-0.0025700149312912757,-0.015375022700028218
1,real_rate_rise_top_10pct,market_observable,97,2023-02-03,2023-02-06,2,2023-02-03,1370,2023-02-03,2023-02-03,0.13000000000000012,-0.02266969521278206,-0.025274496401227253,0.002604801188445194
1,real_rate_rise_top_10pct,market_observable,98,2023-02-10,2023-02-10,1,2023-02-10,1375,2023-02-10,2023-02-10,0.06999999999999984,-0.012297614242811505,0.0019053779351274613,-0.014202992177938967
1,real_rate_rise_top_10pct,market_observable,99,2023-02-21,2023-02-21,1,2023-02-21,1381,2023-02-21,2023-02-21,0.07000000000000006,-0.014471525183790135,-0.0037440046605539123,-0.010727520523236223
1,real_rate_rise_top_10pct,market_observable,100,2023-02-24,2023-02-24,1,2023-02-24,1384,2023-02-24,2023-02-24,0.08000000000000007,-0.030970242312047702,-0.0072206822499252254,-0.023749560062122477
1,real_rate_rise_top_10pct,market_observable,101,2023-03-01,2023-03-01,1,2023-03-01,1387,2023-03-01,2023-03-01,0.08000000000000007,0.00645254447831789,0.0057555556009338815,0.0006969888773840083
1,real_rate_rise_top_10pct,market_observable,102,2023-03-07,2023-03-08,2,2023-03-07,1391,2023-03-07,2023-03-07,0.10000000000000009,-0.013355056570015122,-0.017635068390636555,0.004280011820621432
1,real_rate_rise_top_10pct,market_observable,103,2023-03-16,2023-03-16,1,2023-03-16,1398,2023-03-16,2023-03-16,0.1200000000000001,0.02365083462190576,0.0020180543660703876,0.02163278025583537
1,real_rate_rise_top_10pct,market_observable,104,2023-03-27,2023-03-27,1,2023-03-27,1405,2023-03-27,2023-03-27,0.13000000000000012,-0.031126875336280335,-0.009299831745516407,-0.021827043590763928
1,real_rate_rise_top_10pct,market_observable,105,2023-04-10,2023-04-10,1,2023-04-10,1414,2023-04-10,2023-04-10,0.07999999999999985,0.04040638616085168,-0.007427401530065936,0.04783378769091762
1,real_rate_rise_top_10pct,market_observable,106,2023-04-14,2023-04-17,2,2023-04-14,1418,2023-04-14,2023-04-14,0.06000000000000005,-0.00036400072806408446,-0.01786901721989853,0.017505016491834446
1,real_rate_rise_top_10pct,market_observable,107,2023-04-27,2023-04-27,1,2023-04-27,1427,2023-04-27,2023-04-27,0.08000000000000007,0.0622085542386106,5.4098929280321784e-05,0.06215445530933028
1,real_rate_rise_top_10pct,market_observable,108,2023-05-01,2023-05-01,1,2023-05-01,1429,2023-05-01,2023-05-01,0.10000000000000009,-0.051966603714742376,-0.004501468248395035,-0.04746513546634734
1,real_rate_rise_top_10pct,market_observable,109,2023-05-08,2023-05-08,1,2023-05-08,1434,2023-05-08,2023-05-08,0.06000000000000005,-0.07810108548285655,0.0012261535425386327,-0.07932723902539518
1,real_rate_rise_top_10pct,market_observable,110,2023-05-18,2023-05-18,1,2023-05-18,1442,2023-05-18,2023-05-18,0.06999999999999984,-0.0240621670962593,-0.013057794413406931,-0.01100437268285237
1,real_rate_rise_top_10pct,market_observable,111,2023-05-25,2023-05-25,1,2023-05-25,1447,2023-05-25,2023-05-25,0.10000000000000009,0.008206641493858413,-0.009664579046816613,0.017871220540675026
1,real_rate_rise_top_10pct,market_observable,112,2023-06-02,2023-06-02,1,2023-06-02,1452,2023-06-02,2023-06-02,0.06000000000000005,0.01391290851209348,-0.014857275420165017,0.028770183932258497
1,real_rate_rise_top_10pct,market_observable,113,2023-06-07,2023-06-07,1,2023-06-07,1455,2023-06-07,2023-06-07,0.08000000000000007,-0.022318385118838435,-0.012083252758881002,-0.010235132359957433
1,real_rate_rise_top_10pct,market_observable,114,2023-06-13,2023-06-13,1,2023-06-13,1459,2023-06-13,2023-06-13,0.07999999999999985,0.00303903065412392,-0.0073948331208413265,0.010433863774965246
1,real_rate_rise_top_10pct,market_observable,115,2023-06-29,2023-06-29,1,2023-06-29,1470,2023-06-29,2023-06-29,0.11999999999999988,0.015984526207954985,-0.0010723394318450374,0.017056865639800023
1,real_rate_rise_top_10pct,market_observable,116,2023-07-05,2023-07-06,2,2023-07-06,1474,2023-07-06,2023-07-06,0.09000000000000008,-0.004019311381803448,-0.002984649764026237,-0.0010346616177772106
1,real_rate_rise_top_10pct,market_observable,117,2023-07-14,2023-07-14,1,2023-07-14,1480,2023-07-14,2023-07-14,0.07000000000000006,-0.0483176124212612,-0.003191736429074332,-0.04512587599218687
1,real_rate_rise_top_10pct,market_observable,118,2023-07-27,2023-07-27,1,2023-07-27,1489,2023-07-27,2023-07-27,0.1399999999999999,-0.008131075625700035,-0.015836715414990543,0.007705639789290508
1,real_rate_rise_top_10pct,market_observable,119,2023-08-01,2023-08-01,1,2023-08-01,1492,2023-08-01,2023-08-01,0.07999999999999985,0.004002270543052688,-0.010418766955582193,0.014421037498634881
1,real_rate_rise_top_10pct,market_observable,120,2023-08-03,2023-08-03,1,2023-08-03,1494,2023-08-03,2023-08-03,0.1100000000000001,0.004440999349824892,-0.000334202918323534,0.004775202268148426
1,real_rate_rise_top_10pct,market_observable,121,2023-08-10,2023-08-10,1,2023-08-10,1499,2023-08-10,2023-08-10,0.10000000000000009,0.0009619317389688575,-0.0010691758408611918,0.0020311075798300493
1,real_rate_rise_top_10pct,market_observable,122,2023-08-16,2023-08-16,1,2023-08-16,1503,2023-08-16,2023-08-16,0.07000000000000006,-0.002403016796879598,-0.005792775189195076,0.0033897583923154784
1,real_rate_rise_top_10pct,market_observable,123,2023-08-21,2023-08-21,1,2023-08-21,1506,2023-08-21,2023-08-21,0.06000000000000005,0.001254535489945141,0.0027339296425665793,-0.0014793941526214383
1,real_rate_rise_top_10pct,market_observable,124,2023-08-24,2023-08-24,1,2023-08-24,1509,2023-08-24,2023-08-24,0.06999999999999984,-0.022501564028006626,-0.0002248455933200333,-0.022276718434686593
1,real_rate_rise_top_10pct,market_observable,125,2023-09-01,2023-09-05,2,2023-09-01,1515,2023-09-01,2023-09-01,0.06999999999999984,-0.019964205686907377,0.0004997991755413267,-0.020464004862448704
1,real_rate_rise_top_10pct,market_observable,126,2023-09-21,2023-09-21,1,2023-09-21,1528,2023-09-21,2023-09-21,0.10999999999999988,-0.012354593123170332,-0.007274811145922655,-0.005079781977247677
1,real_rate_rise_top_10pct,market_observable,127,2023-09-25,2023-09-25,1,2023-09-25,1530,2023-09-25,2023-09-25,0.11000000000000032,-0.007877943464331238,-0.005163898932471156,-0.0027140445318600825
1,real_rate_rise_top_10pct,market_observable,128,2023-10-02,2023-10-03,2,2023-10-03,1536,2023-10-03,2023-10-03,0.11000000000000032,-0.024983196554416054,-0.002892421000057155,-0.0220907755543589
1,real_rate_rise_top_10pct,market_observable,129,2023-10-06,2023-10-06,1,2023-10-06,1539,2023-10-06,2023-10-06,0.06000000000000005,0.017360179470209403,0.0051398519222738415,0.012220327547935561
1,real_rate_rise_top_10pct,market_observable,130,2023-10-12,2023-10-12,1,2023-10-12,1543,2023-10-12,2023-10-12,0.10000000000000009,-0.0018804667811043174,-0.003054310387323511,0.0011738436062191937
1,real_rate_rise_top_10pct,market_observable,131,2023-10-17,2023-10-17,1,2023-10-17,1546,2023-10-17,2023-10-17,0.08999999999999986,0.0016709567559800576,0.0018525567250016195,-0.00018159996902156195
1,real_rate_rise_top_10pct,market_observable,132,2023-10-25,2023-10-25,1,2023-10-25,1552,2023-10-25,2023-10-25,0.08999999999999986,0.027492486615967593,0.004199991317573648,0.023292495298393945
1,real_rate_rise_top_10pct,market_observable,133,2023-11-06,2023-11-06,1,2023-11-06,1560,2023-11-06,2023-11-06,0.06999999999999984,0.014140211412659198,-0.00782308105070495,0.021963292463364148
1,real_rate_rise_top_10pct,market_observable,134,2023-11-09,2023-11-09,1,2023-11-09,1563,2023-11-09,2023-11-09,0.14000000000000012,0.025921117218688394,0.0039750574137906725,0.021946059804897722
1,real_rate_rise_top_10pct,market_observable,135,2023-11-15,2023-11-15,1,2023-11-15,1567,2023-11-15,2023-11-15,0.06000000000000005,0.061683654849778335,-0.0026390807860945387,0.06432273563587287
1,real_rate_rise_top_10pct,market_observable,136,2023-11-30,2023-11-30,1,2023-11-30,1577,2023-11-30,2023-11-30,0.08000000000000007,0.0015394448573662345,-0.004176660491013173,0.005716105348379408
1,real_rate_rise_top_10pct,market_observable,137,2023-12-04,2023-12-04,1,2023-12-04,1579,2023-12-04,2023-12-04,0.06999999999999984,0.07492239495505082,-0.021850417580745685,0.0967728125357965
1,real_rate_rise_top_10pct,market_observable,138,2024-01-04,2024-01-05,2,2024-01-04,1600,2024-01-04,2024-01-04,0.06000000000000005,0.03207886765969725,0.001004108607433274,0.03107475905226398
1,real_rate_rise_top_10pct,market_observable,139,2024-01-16,2024-01-16,1,2024-01-16,1607,2024-01-16,2024-01-16,0.08000000000000007,-0.010440215768699801,-0.00953348146491706,-0.0009067343037827413
1,real_rate_rise_top_10pct,market_observable,140,2024-02-02,2024-02-05,2,2024-02-02,1620,2024-02-02,2024-02-02,0.14000000000000012,-0.0013768479574132186,-0.009498266920116016,0.008121418962702798
1,real_rate_rise_top_10pct,market_observable,141,2024-02-13,2024-02-13,1,2024-02-13,1627,2024-02-13,2024-02-13,0.09000000000000008,-0.015338826726978283,-0.013884637194948368,-0.0014541895320299147
1,real_rate_rise_top_10pct,market_observable,142,2024-03-14,2024-03-14,1,2024-03-14,1648,2024-03-14,2024-03-14,0.10000000000000009,-0.055127864218123435,-0.004183879789555256,-0.05094398442856818
1,real_rate_rise_top_10pct,market_observable,143,2024-04-01,2024-04-01,1,2024-04-01,1659,2024-04-01,2024-04-01,0.10000000000000009,-0.01638029573741484,0.01015632882706452,-0.02653662456447936
1,real_rate_rise_top_10pct,market_observable,144,2024-04-10,2024-04-10,1,2024-04-10,1666,2024-04-10,2024-04-10,0.1499999999999999,0.01557671374364844,-0.009508923035404848,0.02508563677905329
1,real_rate_rise_top_10pct,market_observable,145,2024-04-15,2024-04-15,1,2024-04-15,1669,2024-04-15,2024-04-15,0.0900000000000003,-0.05445838259556446,0.0185461080043563,-0.07300449059992076
1,real_rate_rise_top_10pct,market_observable,146,2024-05-23,2024-05-23,1,2024-05-23,1697,2024-05-23,2024-05-23,0.06999999999999984,-0.035629978235300896,-0.020146148039186684,-0.015483830196114212
1,real_rate_rise_top_10pct,market_observable,147,2024-05-28,2024-05-28,1,2024-05-28,1699,2024-05-28,2024-05-28,0.06000000000000005,-0.010058230680712654,0.01045829379441443,-0.020516524475127085
1,real_rate_rise_top_10pct,market_observable,148,2024-06-07,2024-06-07,1,2024-06-07,1707,2024-06-07,2024-06-07,0.1299999999999999,-0.017526256485439262,-0.03633551284065817,0.018809256355218906
1,real_rate_rise_top_10pct,market_observable,149,2024-07-01,2024-07-01,1,2024-07-01,1722,2024-07-01,2024-07-01,0.08000000000000007,0.050323340038337605,0.0026012036358746826,0.04772213640246292
1,real_rate_rise_top_10pct,market_observable,150,2024-08-06,2024-08-07,2,2024-08-06,1747,2024-08-06,2024-08-06,0.07000000000000006,0.059885419758229474,-0.008032891286850585,0.06791831104508006
1,real_rate_rise_top_10pct,market_observable,151,2024-09-25,2024-09-25,1,2024-09-25,1782,2024-09-25,2024-09-25,0.06000000000000005,-0.01742895554754398,-0.001382723256375229,-0.01604623229116875
1,real_rate_rise_top_10pct,market_observable,152,2024-10-04,2024-10-04,1,2024-10-04,1789,2024-10-04,2024-10-04,0.1100000000000001,0.021588469295661383,-0.0019980250389979304,0.023586494334659314
1,real_rate_rise_top_10pct,market_observable,153,2024-10-21,2024-10-21,1,2024-10-21,1800,2024-10-21,2024-10-21,0.10999999999999988,-0.012378358856160787,-0.00019902108052338718,-0.0121793377756374
1,real_rate_rise_top_10pct,market_observable,154,2024-11-01,2024-11-01,1,2024-11-01,1809,2024-11-01,2024-11-01,0.09000000000000008,-0.011826624443209255,-0.004110813705941574,-0.007715810737267681
1,real_rate_rise_top_10pct,market_observable,155,2024-11-12,2024-11-12,1,2024-11-12,1816,2024-11-12,2024-11-12,0.13000000000000012,0.02890708116492391,-0.008668821068980037,0.037575902233903946
1,real_rate_rise_top_10pct,market_observable,156,2024-12-13,2024-12-13,1,2024-12-13,1838,2024-12-13,2024-12-13,0.06999999999999984,0.016380378489548875,-0.012165276223374377,0.028545654712923252
1,real_rate_rise_top_10pct,market_observable,157,2024-12-18,2024-12-19,2,2024-12-19,1842,2024-12-19,2024-12-19,0.09999999999999964,-0.04499608058006643,0.0014200879312813441,-0.04641616851134778
1,real_rate_rise_top_10pct,market_observable,158,2025-01-10,2025-01-10,1,2025-01-10,1855,2025-01-10,2025-01-10,0.06999999999999984,0.007283849888439775,0.009512918374949386,-0.002229068486509611
1,real_rate_rise_top_10pct,market_observable,159,2025-02-12,2025-02-12,1,2025-02-12,1877,2025-02-12,2025-02-12,0.08000000000000007,0.017902066154984908,0.0010466070727144228,0.016855459082270485
1,real_rate_rise_top_10pct,market_observable,160,2025-02-18,2025-02-18,1,2025-02-18,1880,2025-02-18,2025-02-18,0.06000000000000005,-0.031344694957537556,0.016425269144477284,-0.04776996410201484
1,real_rate_rise_top_10pct,market_observable,161,2025-03-04,2025-03-05,2,2025-03-04,1890,2025-03-04,2025-03-04,0.07000000000000006,0.008690433125932984,0.008660029400338942,3.0403725594041475e-05
1,real_rate_rise_top_10pct,market_observable,162,2025-03-11,2025-03-11,1,2025-03-11,1895,2025-03-11,2025-03-11,0.06000000000000005,0.04987527315749318,0.011659306390657598,0.038215966766835585
1,real_rate_rise_top_10pct,market_observable,163,2025-03-24,2025-03-24,1,2025-03-24,1904,2025-03-24,2025-03-24,0.06000000000000005,0.049559457441430865,-0.004462490783133433,0.0540219482245643
1,real_rate_rise_top_10pct,market_observable,164,2025-04-07,2025-04-08,2,2025-04-07,1914,2025-04-07,2025-04-07,0.1299999999999999,-0.07255622973548093,-0.02171998668570385,-0.050836243049777075
1,real_rate_rise_top_10pct,market_observable,165,2025-04-10,2025-04-11,2,2025-04-10,1917,2025-04-10,2025-04-10,0.14000000000000012,-0.03315180882117197,0.024130092886814225,-0.057281901707986194
1,real_rate_rise_top_10pct,market_observable,166,2025-04-21,2025-04-21,1,2025-04-21,1923,2025-04-21,2025-04-21,0.0900000000000003,0.029794126831747647,0.030466725196562017,-0.0006725983648143696
1,real_rate_rise_top_10pct,market_observable,167,2025-05-01,2025-05-02,2,2025-05-01,1931,2025-05-01,2025-05-01,0.06000000000000005,0.0248734117832079,-0.020991066503797562,0.04586447828700546
1,real_rate_rise_top_10pct,market_observable,168,2025-05-08,2025-05-08,1,2025-05-08,1936,2025-05-08,2025-05-08,0.07000000000000028,0.05186497540512036,-0.01989078892817897,0.07175576433329933
1,real_rate_rise_top_10pct,market_observable,169,2025-05-12,2025-05-12,1,2025-05-12,1938,2025-05-12,2025-05-12,0.08000000000000007,-0.01296468239772608,-0.02859555174099615,0.01563086934327007
1,real_rate_rise_top_10pct,market_observable,170,2025-05-21,2025-05-21,1,2025-05-21,1945,2025-05-21,2025-05-21,0.10000000000000009,0.014630118556452132,0.007351594562024388,0.0072785239944277436
1,real_rate_rise_top_10pct,market_observable,171,2025-06-02,2025-06-02,1,2025-06-02,1952,2025-06-02,2025-06-02,0.06000000000000005,-0.0020553312546045532,0.026233913208447035,-0.028289244463051588
1,real_rate_rise_top_10pct,market_observable,172,2025-06-06,2025-06-06,1,2025-06-06,1956,2025-06-06,2025-06-06,0.0900000000000003,0.022365352832439456,-0.013506882324947789,0.035872235157387244
1,real_rate_rise_top_10pct,market_observable,173,2025-07-23,2025-07-23,1,2025-07-23,1987,2025-07-23,2025-07-23,0.06999999999999984,-0.007476354979258915,-0.012478717461641864,0.005002362482382949
1,real_rate_rise_top_10pct,market_observable,174,2025-10-29,2025-10-29,1,2025-10-29,2056,2025-10-29,2025-10-29,0.07000000000000006,-0.027184962897468523,-0.0037944582730187193,-0.023390504624449804
1,real_rate_rise_top_10pct,market_observable,175,2025-11-05,2025-11-05,1,2025-11-05,2061,2025-11-05,2025-11-05,0.06000000000000005,0.030070700316388255,0.011498013266248108,0.018572687050140146
1,real_rate_rise_top_10pct,market_observable,176,2025-12-01,2025-12-01,1,2025-12-01,2078,2025-12-01,2025-12-01,0.06000000000000005,-0.05840656577718306,0.004809481913079061,-0.06321604769026212
1,real_rate_rise_top_10pct,market_observable,177,2026-01-20,2026-01-20,1,2026-01-20,2111,2026-01-20,2026-01-20,0.06000000000000005,-0.06283771274357086,0.03713794462564746,-0.09997565736921832
1,real_rate_rise_top_10pct,market_observable,178,2026-03-20,2026-03-20,1,2026-03-20,2153,2026-03-20,2026-03-20,0.1299999999999999,-0.0013406922699115142,-0.031034054726858606,0.029693362456947092
1,real_rate_rise_top_10pct,market_observable,179,2026-03-26,2026-03-26,1,2026-03-26,2157,2026-03-26,2026-03-26,0.06000000000000005,-0.03369977367135846,-0.03831884826591203,0.004619074594553574
1,real_rate_rise_top_10pct,market_observable,180,2026-05-15,2026-05-15,1,2026-05-15,2192,2026-05-15,2026-05-15,0.10000000000000009,-0.028317307057928787,-0.023494231397838128,-0.004823075660090659
1,real_rate_rise_top_10pct,market_observable,181,2026-06-05,2026-06-05,1,2026-06-05,2206,2026-06-05,2026-06-05,0.08000000000000007,-0.05373922954098198,-0.03722984276849228,-0.016509386772489698
1,real_rate_rise_top_10pct,market_observable,182,2026-06-17,2026-06-17,1,2026-06-17,2214,2026-06-17,2026-06-17,0.08999999999999986,-0.021143484845708826,-0.022971384282330476,0.0018278994366216494
1,real_rate_rise_top_10pct,market_observable,183,2026-06-22,2026-06-22,1,2026-06-22,2216,2026-06-22,2026-06-22,0.06999999999999984,0.02388562134746053,-0.006556887617395368,0.030442508964855897
1,real_rate_rise_top_10pct,market_observable,184,2026-07-31,2026-07-31,1,2026-07-31,2244,2026-07-31,2026-07-31,0.06000000000000005,-0.028615420205847286,-0.015012957345256872,-0.013602462860590414
1,hy_oas_recent_widening_top_10pct,recent_window_only,1,2023-09-21,2023-09-21,1,2023-09-21,1528,2023-09-21,2023-09-21,0.1200000000000001,-0.012354593123170332,-0.007274811145922655,-0.005079781977247677
